7, 0.03036639919276389, 0.02482092549489792, 0.005425173196850169, 1.2201440769219327
8, 0.04139941142736674, 0.03290370978663272, 0.008060984340970901, 0.8399491923891961
7, 0.030935228217422454, 0.025070007607916785, 0.005497875460467077, 1.3225410664885004
7, 0.029641844956155017, 0.02419839750430348, 0.005121839593046304, 0.8796671438601663
7, 0.03152283200215276, 0.025318412276116274, 0.005585296355945894, 1.2201042347847606
8, 0.03894624128207155, 0.03376152041350612, 0.008134247786615135, 0.8817114113652916
7, 0.03829236273510344, 0.02851124601463168, 0.005661398815268464, 1.368123884692698
8, 0.03634515562451775, 0.030941355890522278, 0.007937537508070362, 0.8929187725699042
7, 0.034064079179339915, 0.02783231579506393, 0.0056640645669853475, 1.296120450256357
8, 0.03675107443074781, 0.030155727811891887, 0.0077624745045782005, 0.8572953133241047
7, 0.03863354467857034, 0.029195865839682485, 0.0059790016926893185, 1.4518430054017726
8, 0.0359317210138624, 0.030606807913153577, 0.008515213318718164, 0.9507096904100304
8, 0.04969155239177237, 0.03736187188254478, 0.009252648945110529, 1.3137374277708767
8, 0.03894451366361712, 0.03115914318854169, 0.008271137000114368, 0.9026869922442331
7, 0.03489726918825545, 0.028677261157568416, 0.005843438117915977, 1.3407576495792655
8, 0.039411368457898666, 0.03135958284037846, 0.00844600491758542, 0.8569066105892374
7, 0.033956677711091024, 0.02983180778028435, 0.0062034658390213064, 1.3009149186120519
7, 0.03275315237431763, 0.02614879706065947, 0.0061215863404758125, 0.9322753031113221
8, 0.04139395402871831, 0.03465032346641956, 0.009426054128672277, 1.1788054659357874
6, 0.02860590473290721, 0.02310857020355663, 0.003973160825167759, 0.8390678909740514
14, 0.1104561720086506, 0.1023607402047163, 0.1409423836351333, 1.3945675903222294
8, 0.043831342065523526, 0.03701992217108628, 0.010809823761534186, 1.456036238449971
6, 0.03101768658671918, 0.02503919534732743, 0.004687538605260891, 1.1499360793217972
7, 0.035215923356481785, 0.02844071701643525, 0.007145928636552832, 1.4732961154018125
6, 0.03237172731936009, 0.02595664641226555, 0.005133415635213977, 1.0802286443705562
5, 0.027935356782018698, 0.022059334517734806, 0.002935087193229153, 1.6005466068108452
6, 0.030275628483119287, 0.02458363687196058, 0.004408393622749136, 1.3447685924280288
6, 0.031849873000251605, 0.025882827652183592, 0.004867948698875977, 1.5831952618072598
7, 0.03591369282724748, 0.030366333189619975, 0.00635657923103374, 1.159735372665032
14, 0.11291712961462473, 0.10547244660027122, 0.15513897950623567, 1.3440719874268938
6, 0.03466898950866548, 0.027412661935721384, 0.005164467302753713, 1.4997386207302585
6, 0.03150456461173218, 0.025688969297088887, 0.004601454147935297, 0.9243851930901441
6, 0.034990045624229665, 0.02864914820339681, 0.004932606007350818, 1.413215206298646
6, 0.042140736383598124, 0.03473958789970033, 0.006208173125443358, 1.1329265259967634
12, 0.10795239581302268, 0.0934186515511592, 0.11363813535333962, 1.3583297334685565
7, 0.03857857202406424, 0.033061659471108944, 0.007714197337696826, 1.5800127124001526
5, 0.02973598823222262, 0.022936344034253715, 0.0031484590999096207, 1.3691603430540382
6, 0.04195779357270012, 0.03355237385154805, 0.005222907397352039, 1.7687373561512185
6, 0.04050102766497737, 0.032512364183808394, 0.00588577810760715, 1.4275738823414819
11, 0.10964559550084652, 0.09594953287201512, 0.11840526059291417, 1.4608150475194877
11, 0.11446086769418085, 0.10375469874896272, 0.12598188286992645, 1.3629043119421276
5, 0.035283106701999925, 0.02727984488615563, 0.004268427776709964, 1.615651494623526
4, 0.02930296588037823, 0.023485890205781533, 0.0023533467325493086, 1.0917756381401438
5, 0.03947305467402835, 0.03025411556854239, 0.0048028174225184855, 1.8370983224804394
4, 0.03150860442482589, 0.025360595407299978, 0.0026688021206424622, 1.2755370302904538
5, 0.03556821387842089, 0.027090033063770412, 0.004987505904757895, 2.422650379191011
5, 0.046000499688281266, 0.036840949953955246, 0.005378413032983051, 1.72932637898253
4, 0.043750988299628105, 0.035266501664818505, 0.004248084713957748, 3.7146304219241433
5, 0.03611069407839175, 0.027588191472671553, 0.005008641214711125, 2.262725761763612
9, 0.11492194046279279, 0.10193904392975103, 0.05828374536666493, 2.8819324021144554
4, 0.05811694580700527, 0.042241362451849576, 0.004167893985216836, 4.286586876683009
